Time (seconds),X (pixels),Y (pixels)
0.3409436834094368,36.04066765367329,40.27887182331935
0.3470319634703196,36.335202169851634,40.01172985076196
0.3531202435312024,36.16003735924968,40.11077832179639
0.3592085235920852,35.8139584005535,40.44402184582984
0.365296803652968,35.788633344178734,40.41127034340816
0.3713850837138508,36.19268899603642,40.063527559275045
0.3774733637747336,36.2827376208692,40.07976234670091
0.3835616438356164,35.86133793284136,40.31554967511131
0.3896499238964992,35.751715016372145,40.44604200210741
0.395738203957382,36.053369822066934,40.24944390162776
0.4018264840182648,36.216280070829704,40.11159465447999
0.4079147640791476,36.10808806655683,40.13286594301033
0.4140030441400304,35.891041224493996,40.34606055622932
0.4200913242009132,35.938361943409305,40.24908018793333
0.426179604261796,36.16707945903211,40.072716798940455
0.4322678843226788,36.204613575268816,40.01473179326547
0.4383561643835616,36.066295028337564,40.22639939984788
0.4444444444444444,35.932137603780355,40.290383614693255
0.4505327245053272,36.006518109316175,40.29244505784682
0.45662100456621,36.097261637060534,40.19477599752015
0.4627092846270928,36.055548373928424,40.224595898716245
0.4687975646879756,36.03024729414988,40.301431386284506
0.4748858447488584,35.93929195457073,40.209436457934494
0.4809741248097412,35.97576501357324,40.24110084596788
0.487062404870624,36.158673732773096,40.094520049919424
0.4931506849315068,36.20191195274919,40.014125528913965
0.4992389649923896,36.089090909090906,40.162200754984156
0.5053272450532724,35.9647066046838,40.32883678174337
0.5114155251141552,36.02853780969407,40.31344054470515
0.517503805175038,36.15249542765814,40.1297609805645
0.5235920852359208,36.164767139527676,40.01913696439776
0.5296803652968036,35.9661820624132,40.31553419120173
0.5357686453576864,35.85680095392215,40.39165003820623
0.5418569254185692,36.140362558828656,40.137813258643185
0.547945205479452,36.388335997614284,40.051139613792614
0.5540334855403348,36.05131273169922,40.251784949178905
0.5601217656012176,35.76221157636215,40.422510814928984
0.5662100456621004,36.1080411298383,40.36434659090909
0.5722983257229832,36.25141132422536,40.17928044222821
0.578386605783866,36.02073205700149,40.18408153288698
0.5844748858447488,36.00777904970186,40.35100748416811
0.5905631659056316,36.14553766758288,40.31786552620031
0.5966514459665144,36.19000864778216,40.0388416829981
0.6027397260273972,36.2155376135599,40.05766757905182
0.60882800608828,36.148229532493474,40.236419124445575
0.6149162861491628,35.943735747820256,40.26561265365297
0.6210045662100456,36.05322660909913,40.192906963662956
0.6270928462709284,35.96529120428,40.34662441333387
0.6331811263318112,35.900611262886514,40.348717623811204
0.639269406392694,36.001654763367085,40.238662468862444
0.6453576864535768,36.28864076822348,40.068605838478234
0.6514459665144596,36.06372678193772,40.05497872310018
0.6575342465753424,35.983538517062996,40.298021422674296
0.6636225266362252,36.143093963522894,40.23613195541122
0.669710806697108,36.24811432971899,40.14218980778477
0.6757990867579908,36.047063661355274,40.27822491411918
0.6818873668188736,35.8567174186157,40.484805669145295
0.6879756468797564,35.989494048418734,40.356843587351385
0.6940639269406392,36.30535447951963,40.046770439594304
0.700152207001522,36.184644646902164,40.130590555935754
0.7062404870624048,35.81084198773138,40.42325396154063
0.7123287671232876,35.80239935784459,40.37001635349081
0.7184170471841704,36.30931873305507,40.05407732254616
0.7245053272450532,36.32338325717552,40.04539904176167
0.730593607305936,35.906127947960755,40.32333625296543
0.7366818873668188,35.83983398477964,40.53340016543498
0.7427701674277016,36.152222903444965,40.23507375007553
0.7488584474885844,36.27255481941155,40.09471011178774
0.7549467275494672,36.081015320118354,40.37982218177363
0.76103500761035,35.89646694898655,40.51462769091931
0.7671232876712328,36.003678105029174,40.31865520080505
0.7732115677321156,36.25165754401065,40.04650885025721
0.7792998477929984,36.044789607271255,40.1621898002194
0.7853881278538812,35.82442770696088,40.38969677726623
0.791476407914764,35.951898773142524,40.23222739879122
0.7975646879756468,36.16696621621622,40.01180535806674
0.8036529680365296,36.11096029199735,40.12395011144504
0.8097412480974124,35.94514234863887,40.36538752382009
0.8158295281582952,36.044332819638036,40.31568092397512
0.821917808219178,36.19072280864345,40.061954856464226
0.8280060882800608,36.21246031183677,40.1338787541279
0.8340943683409436,35.921949199521784,40.317816404128195
0.8401826484018264,36.05573539022053,40.21159036211622
0.8462709284627092,36.25849802628584,40.08757393024594
0.852359208523592,36.18066547222933,40.20227213276754
0.8584474885844748,35.83011585653772,40.43265822609034
0.8645357686453576,35.87304906905041,40.3008741158591
0.8706240487062404,36.25901979378541,39.973373147686004
0.8767123287671232,36.202632148505785,40.01643011467509
0.882800608828006,35.82627039508311,40.31655389722742
0.8888888888888888,35.726380048782644,40.46256571109331
0.8949771689497716,36.148561037847685,40.184821877249455
0.9010654490106544,36.35595762856655,40.00765402545042
0.9071537290715372,36.007748681802035,40.178689611792535
0.91324200913242,35.739101318658214,40.503354275922945
0.9193302891933028,36.049834038486864,40.19230489634344
0.9254185692541856,36.43599943791654,39.87277086252851
0.9315068493150684,36.355390627836584,39.97849182737984
0.9375951293759512,35.79893728635733,40.37975522404896
0.943683409436834,35.794650900299445,40.46019823054981
0.9497716894977168,36.22113385999336,40.1130155555712
0.9558599695585996,36.29189707902712,40.06477294450913
0.9619482496194824,35.920921958414105,40.44072076743583
0.9680365296803652,35.72000323585895,40.501020732525696
0.974124809741248,36.019355384982255,40.164720579780095
0.9802130898021308,36.34341961295558,39.86648568692208
0.9863013698630136,36.177281029143174,40.04637415009861
0.9923896499238964,35.9099805726835,40.286148126399496
0.9984779299847792,36.00533715090227,40.25243183429293
1.004566210045662,36.37623748724595,39.97044345367857
1.0106544901065448,36.155041024642124,40.14768600296757
1.0167427701674276,35.78462195923734,40.43919766054352
1.0228310502283104,35.82233704570052,40.3294031653213
1.0289193302891932,36.20327088928333,40.16846382653079
1.035007610350076,36.117915382031406,40.20214248448569
1.0410958904109588,36.016214184168966,40.20837995918081
1.0471841704718416,36.12981923316667,40.129356036314604
1.0532724505327244,36.127726471529,40.16237753219538
1.0593607305936072,36.13505723062081,40.10628173655715
1.06544901065449,36.092345408575845,40.224770155961814
1.0715372907153728,36.16514252612464,40.245185775987345
1.0776255707762556,36.00142869960728,40.27159341108847
1.0837138508371384,35.98386767341345,40.305424270812054
1.0898021308980212,35.92457862380275,40.300464060563606
1.095890410958904,36.1045253912499,40.085757299522115
1.1019786910197868,36.0957749846301,40.173260264685524
1.1080669710806696,35.9535106054895,40.28490837801072
1.1141552511415524,35.95174770892374,40.24580397628183
1.1202435312024352,36.1635690092415,40.11084359678534
1.126331811263318,36.099168860411595,40.07012396876517
1.1324200913242009,36.04040312806887,40.22068392222747
1.1385083713850837,35.98015312385232,40.39170610313316
1.1445966514459665,36.00172498930112,40.36648225401407
1.1506849315068493,36.185634251503586,40.176651904962746
1.156773211567732,36.10191477405596,40.248218286902926
1.1628614916286149,35.859565802771314,40.41142252960841
1.1689497716894977,35.89571345741092,40.30415604919123
1.1750380517503805,36.1826818932604,40.10082803405715
1.1811263318112633,36.25865865529858,40.03922488756127
1.187214611872146,36.0123102346738,40.19349712856127
1.1933028919330289,35.922315154423615,40.37680438209675
1.1993911719939117,36.031260072505425,40.28594120125139
1.2054794520547945,36.08346144430845,40.15307075339552
1.2115677321156773,36.057514817225666,40.19190889031742
1.21765601217656,35.8941504272122,40.387064784355786
1.2237442922374429,35.986689594116044,40.30325501001147
1.2298325722983257,36.18760282463147,40.16298903525211
1.2359208523592085,36.097767962530234,40.141633792643624
1.2420091324200913,35.975756835692465,40.2264333888212
1.248097412480974,36.01472183719219,40.29293467674818
1.2541856925418569,35.95248360207707,40.278023547684754
1.2602739726027397,36.04046088344502,40.16832584343405
1.2663622526636225,36.09258266187881,40.13716427585041
1.2724505327245053,36.043107663329366,40.21371630591035
1.278538812785388,35.908888573906644,40.33022733349306
1.2846270928462709,35.93967903790753,40.30115274759816
1.2907153729071537,36.2334686978005,40.15948110743514
1.2968036529680365,36.172190218340035,40.120374329246665
1.3028919330289193,35.94156322969153,40.27513389711064
1.308980213089802,35.80090537473698,40.40612487733491
1.3150684931506849,36.08781790532188,40.20103582263589
1.3211567732115677,36.25342534793471,39.97779308808997
1.3272450532724505,36.002617343681756,40.13862724706581
1.3333333333333333,35.82056538773305,40.35275880151936
1.339421613394216,35.94782993159263,40.22231331356555
1.3455098934550989,36.24744054788381,39.94497104458042
1.3515981735159817,36.189261797784965,40.05711412439549
1.3576864535768645,35.90753384144796,40.325960787231665
1.3637747336377473,35.86401038669188,40.374895253794904
1.36986301369863,36.062298590353564,40.19216034783101
1.3759512937595129,36.2179892200931,39.99410960075233
1.3820395738203957,36.02355124082441,40.182251766744805
1.3881278538812785,35.874377515285026,40.3942699912485
1.3942161339421613,35.87949581112485,40.37613783792336
1.400304414003044,36.08762886597938,40.18076170913235
1.4063926940639269,36.08988862610795,40.09524930360638
1.4124809741248097,36.12866791667807,40.07760626071982
1.4185692541856925,36.01274315001866,40.217225351213926
1.4246575342465753,35.899873312509214,40.28079573532018
1.430745814307458,36.05831082987385,40.16833105078193
1.4368340943683409,36.24036685997865,40.17892280097421
1.4429223744292237,36.022639361375084,40.21977430555555
1.4490106544901065,35.85652197441673,40.27480490114747
1.4550989345509893,36.070879437414334,40.21402475672098
1.461187214611872,36.270512042165386,40.14898623873742
1.4672754946727549,36.1986612244898,40.103049228508446
1.4733637747336377,35.99342856296901,40.294997830924025
1.4794520547945205,35.89481006133023,40.341949268906944
1.4855403348554033,36.06518437613772,40.22981658232443
1.491628614916286,36.204480418747224,40.15151550914296
1.4977168949771689,35.92624210758499,40.32861389534662
1.5038051750380517,35.78283440433276,40.438290827183174
1.5098934550989345,35.90180449500517,40.39956668006831
1.5159817351598173,36.17931356367867,40.11066480220689
1.5220700152207,36.13801068004889,40.07832845979746
1.5281582952815829,36.01333747619791,40.282863036220746
1.5342465753424657,35.980942507198655,40.34521379868459
1.5403348554033485,36.157382989006855,40.15406055162211
1.5464231354642313,36.13084647404263,40.123658242660284
1.552511415525114,35.93894968683323,40.26027114302829
1.5585996955859969,35.86139211452471,40.39057631565813
1.5646879756468797,36.03484054346335,40.12458277838155
1.5707762557077625,36.15904385592528,40.04567758695338
1.5768645357686453,36.00290645111604,40.25990196853506
1.582952815829528,35.916760008433705,40.28031377354334
1.5890410958904109,36.11804772234273,40.07858296792061
1.5951293759512937,36.12446047201467,40.031283195053696
1.6012176560121765,35.923622964182925,40.315490710094906
1.6073059360730593,35.91699708526738,40.29826307153278
1.613394216133942,36.182044406524874,40.018155613584284
1.6194824961948249,36.12396718470001,39.971457034108695
1.6255707762557077,35.936325791732486,40.194713197907284
1.6316590563165905,35.88059406609365,40.33561166468851
1.6377473363774733,36.03957279551532,40.10390822150926
1.643835616438356,36.08460658102584,40.14214714480945
1.6499238964992389,35.9445164700368,40.31453671569344
1.6560121765601217,35.77354180406576,40.36801593205739
1.6621004566210045,36.06223791017378,40.13483564192681
1.6681887366818873,36.32332901143099,39.96465427057672
1.67427701674277,36.077014536436344,40.23720192596191
1.6803652968036529,35.90776718508091,40.357668207567336
1.6864535768645357,36.13365831748937,40.24359783130588
1.6925418569254185,36.26093383828895,40.04946082207128
1.6986301369863013,36.070187431388526,40.241430510927465
1.704718417047184,35.929140312313805,40.291717965388926
1.7108066971080669,35.9607270269004,40.27103554121843
1.7168949771689497,36.080457401142795,40.045931942304996
1.7229832572298325,36.10096347516904,40.02280075068068
1.7290715372907153,36.01224157826685,40.230190914797134
1.735159817351598,35.895527387537975,40.27052569696049
1.7412480974124809,36.08295207869645,40.249837382424914
1.7473363774733637,36.10117791278447,40.29503293734245
1.7534246575342465,36.05967880853517,40.2335751672629
1.7595129375951293,36.0251538553936,40.225492940007555
1.765601217656012,36.0023520923992,40.2854540978753
1.7716894977168949,36.04217374854003,40.31890881223879
1.7777777777777777,36.07496278514625,40.26263270065275
1.7838660578386605,36.06622584806053,40.17212983477031
1.7899543378995433,36.10320615043728,40.216519091943006
1.796042617960426,36.00721313474908,40.22275785188399
1.8021308980213089,36.01475035007137,40.09025710060545
1.8082191780821917,36.044656136887134,40.17224346230311
1.8143074581430745,36.03966162065895,40.184894006535835
1.8203957382039573,35.98177252268821,40.20416722924435
1.82648401826484,35.99093071948236,40.26043529610258
1.8325722983257229,36.044764883394826,40.209909735933486
1.8386605783866057,36.10406514445414,40.17690735094553
1.8447488584474885,36.04557389222986,40.228265409630644
1.8508371385083713,36.16186652172328,40.211578386264165
1.856925418569254,36.078692257754184,40.171781703430995
1.8630136986301369,36.073894946356944,40.20411628004064
1.8691019786910197,35.965020908668514,40.15039746453993
1.8751902587519025,36.136303938994914,40.16233057839827
1.8812785388127853,36.10563043573418,40.113412907503985
1.887366818873668,35.949928457312865,40.177895085525805
1.8934550989345509,35.93873965354836,40.34490421402683
1.8995433789954337,36.036609019984255,40.21756257863149
1.9056316590563165,36.11094003079446,40.131748566966586
1.9117199391171993,36.0487434821271,40.19316083237901
1.917808219178082,35.88558138877303,40.36616252894378
1.9238964992389649,35.96098407593348,40.33568544563707
1.9299847792998477,36.26727626272655,40.09305376951144
1.9360730593607305,36.1887554970411,39.98134721740623
1.9421613394216133,35.97592157234707,40.25740241190467
1.948249619482496,35.81059488813886,40.31554163995858
1.9543378995433789,36.07978515726226,40.08297887140249
1.9604261796042617,36.28991868293008,40.009006287310406
1.9665144596651445,36.055167840753164,40.19931752361549
1.9726027397260273,35.86155885141635,40.363706401954104
1.97869101978691,35.98667976926856,40.279589871821955
1.9847792998477929,36.13495719885687,40.10974382465419
1.9908675799086757,36.10274700720438,40.10337493160115
1.9969558599695585,35.98236549685032,40.303622300773455
2.0030441400304415,35.86370661651564,40.39008144521942
2.009132420091324,36.02141350492617,40.14195232942863
2.0152207001522067,36.28300946770745,39.94867412252937
2.0213089802130897,36.040701612737685,40.126533130620345
2.0273972602739727,35.88881236429855,40.23342670875327
2.0334855403348553,35.9584320589958,40.29214928780316
2.039573820395738,36.121166677278715,40.10170931079073
2.045662100456621,36.05017818983134,40.103147556502186
2.051750380517504,36.056632880856704,40.22372139666332
2.0578386605783865,35.918835532746826,40.370763135351226
2.063926940639269,36.020984024561585,40.21076987799748
2.070015220700152,36.11018702205945,40.15738239658627
2.076103500761035,36.12174248761341,40.257964492881
2.0821917808219177,35.980732074772384,40.27685861847245
2.0882800608828003,35.97959907268512,40.23971610309028
2.0943683409436833,36.0095345224704,40.213552156414956
2.1004566210045663,36.11592858721347,40.141502028442176
2.106544901065449,36.089908212924115,40.09928030223085
2.1126331811263315,36.00611469492034,40.198957543197935
2.1187214611872145,35.94168840137582,40.2804007598418
2.1248097412480975,36.03669833650911,40.238988251857215
2.13089802130898,35.979297607233434,40.18745983191743
2.1369863013698627,36.087075445319826,40.09733652752636
2.1430745814307457,36.06606680180966,40.25979457963049
2.1491628614916287,35.842382473818596,40.335131053437735
2.1552511415525113,36.003129428436466,40.09769760545424
2.161339421613394,36.22179741247362,39.95574578222745
2.167427701674277,36.141320040780855,40.260175882050596
2.17351598173516,35.71164010524023,40.314115308151095
2.1796042617960425,36.01662034956225,40.16052823857332
2.185692541856925,36.33984646547968,40.026243074400725
2.191780821917808,36.055539121928916,40.119557972101916
2.197869101978691,35.8044348877839,40.346768582044895
2.2039573820395737,35.95012143830342,40.34788041780422
2.2100456621004563,36.146946945615596,40.073265949869416
2.2161339421613393,36.014094141093416,40.065225017626524
2.2222222222222223,35.99161215891189,40.253956918313314
2.228310502283105,35.8995691653078,40.34425580592398
2.2343987823439875,35.94290294354894,40.155144306025434
2.2404870624048705,36.1876380033138,39.992
2.2465753424657535,36.304210727481205,39.99713655116702
2.252663622526636,36.02864192309048,40.130837493469556
2.2587519025875187,35.84495652827199,40.23718129386613
2.2648401826484017,36.11891033046367,40.18517830739368
2.2709284627092847,36.11594185333827,40.09275185726485
2.2770167427701673,35.95404899956896,40.166044465538675
2.28310502283105,35.8647540566834,40.324514074542755
2.289193302891933,36.01621557904244,40.24760282197016
2.295281582952816,36.06696093440113,40.155570817117926
2.3013698630136985,36.19693398643248,39.958677566792105
2.307458143074581,36.27207157917211,40.20991593414012
2.313546423135464,35.89100440386247,40.42342879388793
2.319634703196347,35.82574017773218,40.410054163366894
2.3257229832572297,36.11729160417292,40.11444991335448
2.3318112633181123,36.21634235198646,40.09739971694726
2.3378995433789953,35.845030517271056,40.33977722747122
2.3439878234398783,35.69593759079944,40.41409635214742
2.350076103500761,36.07416904955534,40.148380291724735
2.3561643835616435,36.34412294196589,39.932020530009424
2.3622526636225265,36.215628984826125,40.07841106099517
2.3683409436834095,35.78191441207338,40.35090862463224
2.374429223744292,35.87171159359833,40.368379650327455
2.3805175038051747,36.261009641499186,40.03010615185766
2.3866057838660577,36.28914135947808,40.01119365220735
2.3926940639269407,35.970643448441784,40.28435105322841
2.3987823439878233,35.72229333333333,40.50821503973635
2.404870624048706,35.94973594088258,40.32886205502182
2.410958904109589,36.320415866756605,40.00021731467507
2.417047184170472,36.209393003143596,40.10390329589706
2.4231354642313545,35.74466958762711,40.46648156629265
2.429223744292237,35.77348509137544,40.5227389122196
2.43531202435312,36.2760937852059,40.13571036027575
2.441400304414003,36.34300393062987,40.05730468560667
2.4474885844748857,35.83982387208557,40.308060739374156
2.4535768645357683,35.77709147616704,40.534765748763654
2.4596651445966513,36.07292315603152,40.308154964418605
2.4657534246575343,36.21063455465719,40.05315206084363
2.471841704718417,36.24179935494823,40.02865491777285
2.4779299847792995,36.053605610363284,40.24816545082115
2.4840182648401825,35.797536449807126,40.315639695712306
2.4901065449010655,35.9303934744714,40.23853694877963
2.496194824961948,36.267208001539274,40.116405774655675
2.5022831050228307,36.2092919435558,40.106716798236036
2.5083713850837137,35.92251676315762,40.39664741858703
2.5144596651445967,35.76967073951404,40.40807947019868
2.5205479452054793,35.98570562511069,40.14219742091364
2.526636225266362,36.318440136553704,39.995375031884755
2.532724505327245,36.14840596508016,40.18790085470086
2.538812785388128,35.817967562511484,40.40033722750813
2.5449010654490105,35.93986770895971,40.34309719527495
2.550989345509893,36.22067739619271,40.083820565946695
2.557077625570776,36.300390198004735,39.97921732718262
2.563165905631659,36.04452544656739,40.24381497984299
2.5692541856925417,35.8402972120566,40.50994022109253
2.5753424657534243,35.96754988630847,40.25895573798726
2.5814307458143073,36.386618501952796,39.972501312916336
2.5875190258751903,36.182720193015626,40.09458318253107
2.593607305936073,35.71896216413562,40.46119812748583
2.5996955859969555,35.81712245312394,40.57776978986437
2.6057838660578385,36.13452921019409,40.23069121811119
2.6118721461187215,36.26360208976621,39.982967785916514
2.617960426179604,36.05554308686023,40.23993236274674
2.6240487062404867,35.96675449681392,40.38120593762654
2.6301369863013697,35.99679761964799,40.29892560604874
2.6362252663622527,36.17543290531422,40.07967846666477
2.6423135464231353,36.23043388469755,40.11050516544177
2.648401826484018,35.94075805183266,40.37451034817757
2.654490106544901,35.74202642792579,40.47365296330813
2.660578386605784,35.933245650635854,40.248827438126185
2.6666666666666665,36.111058785927284,40.157974503437416
2.672754946727549,36.07796159913122,40.190852275309076
2.678843226788432,35.93218790075835,40.1899831467809
2.684931506849315,36.083790761046714,40.178154797338934
2.6910197869101977,36.17633579762447,40.1543056203256
2.6971080669710803,36.16787422785751,40.16878692829528
2.7031963470319633,36.1694476159953,40.23631511279074
2.7092846270928463,35.97797980627155,40.33416401361291
2.715372907153729,35.78034369122769,40.35877833482419
2.7214611872146115,35.905111537993264,40.392982185871944
2.7275494672754945,36.179274091955385,40.216885147619266
2.7336377473363775,36.12052084731832,39.99274559127082
2.73972602739726,35.92636981044546,40.25058295189567
2.7458143074581427,35.84063643537587,40.53520156290598
2.7519025875190257,36.00425947824408,40.26334431717506
2.7579908675799087,36.390001240915325,39.91042031765306
2.7640791476407913,36.262121820615796,40.13310536163623
2.770167427701674,35.73361044411711,40.53662556551051
2.776255707762557,35.76378022236602,40.46481167595204
2.78234398782344,36.39188499089522,40.020927784286755
2.7884322678843225,36.38801505211496,39.893484049969324
2.794520547945205,35.93695178250834,40.26505459681031
2.800608828006088,35.761725339109084,40.45750776582211
2.806697108066971,36.102408656291985,40.11015794597979
2.8127853881278537,36.4286339048978,39.8371211989135
2.8188736681887363,36.108345075935496,40.271179128860474
2.8249619482496193,35.64915688310482,40.59140767212764
2.8310502283105023,35.68888377700391,40.48948360128836
2.837138508371385,36.30331680483733,40.09059283824837
2.8432267884322675,36.34441216428726,39.967567425442546
2.8493150684931505,35.93513614119206,40.24530559865288
2.8554033485540335,35.876195340605875,40.425656851784616
2.861491628614916,36.18362777768475,40.16487134272654
2.8675799086757987,36.34617789949048,40.016548962869585
2.8736681887366817,36.118407595822035,40.24864829495754
2.8797564687975648,35.89972182499876,40.47735375170056
2.8858447488584473,35.73113850232829,40.43231386312359
2.89193302891933,35.98112983131134,40.320394354905595
2.898021308980213,36.17591308522129,40.14422335951566
2.904109589041096,36.14067532674954,40.14655979746766
2.9101978691019785,35.973176859369815,40.298204200572194
2.916286149162861,35.93531874201724,40.345281097229766
2.922374429223744,36.10173502911452,40.20169841291391
2.928462709284627,36.31238270161963,40.102451619633825
2.9345509893455097,36.18771974182791,40.15586130888862
2.9406392694063923,35.8347441024671,40.48380214292396
2.9467275494672753,35.775219271958875,40.46210828611351
2.9528158295281584,36.281324453200355,40.036943818219875
2.958904109589041,36.39513945983888,39.88594230130036
2.9649923896499235,36.04728970102973,40.24748138803504
2.9710806697108065,35.62134916086779,40.700453849917245
2.9771689497716896,35.84834942359496,40.405444692005695
2.983257229832572,36.42006235611121,39.952602995993246
2.9893455098934547,36.22062081234536,40.10527143681916
2.9954337899543377,35.65606523269844,40.585181160177505
3.0015220700152208,35.66987769742073,40.562470155915875
3.0076103500761033,36.2673839652604,40.15836897417042
3.013698630136986,36.573667974598585,39.883432375645945
3.019786910197869,36.078033321387665,40.226924403796325
3.025875190258752,35.65667666981051,40.6252609892488
3.0319634703196345,35.85896286962762,40.334408882898586
3.038051750380517,36.35497231141514,39.966086944697516
3.0441400304414,36.15045072382982,40.07306742841021
3.050228310502283,35.68494330795279,40.51671336236789
3.0563165905631657,35.683480184495664,40.477743356474264
3.0624048706240483,36.18734101168918,40.00525299045992
3.0684931506849313,36.449482820438234,39.8609634727369
3.0745814307458144,36.09732339982688,40.29091738539138
3.080669710806697,35.868518354890675,40.61985900546303
3.0867579908675795,35.89271581583977,40.42474086661002
3.0928462709284625,36.23519758130088,40.16527285710362
3.0989345509893456,36.140078693604615,40.24382349491217
3.105022831050228,35.90244502491588,40.392588536716396
3.1111111111111107,35.869942398568355,40.5014270325689
3.1171993911719937,35.9006628959863,40.31013233294901
3.1232876712328768,36.229679095491605,40.076439900769074
3.1293759512937593,36.27253330277208,40.00569699650612
3.135464231354642,35.99193665313439,40.196649485423485
3.141552511415525,35.72663990886451,40.43878484885738
3.147640791476408,36.02522292136344,40.30431274959662
3.1537290715372905,36.32301522598803,40.05231842288089
3.159817351598173,36.16621861167454,40.04824663039681
3.165905631659056,35.84613252257891,40.38756791194012
3.171993911719939,35.81948087619309,40.398829216815926
3.1780821917808217,36.18291837975279,40.04284139289132
3.1841704718417043,36.463725688135135,39.80559168196558
3.1902587519025873,36.113655414158345,40.06402894499146
3.1963470319634704,35.77811394754351,40.33991353943401
3.202435312024353,35.98640979178775,40.252450706194935
3.2085235920852355,36.20469249570391,40.022455563504295
3.2146118721461185,36.232232521536865,40.14246201764524
3.2207001522070016,35.952463118669655,40.56229879951066
3.226788432267884,35.785148488444975,40.49288918366991
3.2328767123287667,35.98307748075548,40.20609849995188
3.2389649923896497,36.35189277846118,39.9613052594497
3.2450532724505328,36.18387142286077,40.06632575983811
3.2511415525114153,35.924657623858884,40.34224620573356
3.257229832572298,35.81693337531798,40.430987787083204
3.263318112633181,36.14280055957257,40.15762252052285
3.269406392694064,36.26377907507378,40.092695148559116
3.2754946727549465,36.06196571873521,40.16844750321205
3.281582952815829,35.875942833100154,40.34104648262829
3.287671232876712,36.00072094687815,40.2823528604935
3.293759512937595,36.18199583116206,40.07228597810315
3.2998477929984777,36.26822183708839,40.02312825055231
3.3059360730593603,36.03363451762814,40.24120292461091
3.3120243531202433,35.87559941622072,40.33621132366157
3.3181126331811264,35.97447438446449,40.280325545001915
3.324200913242009,36.14698351205501,40.26470161974893
3.3302891933028915,36.09053504257764,40.26993706085959
3.3363774733637745,35.97229188684184,40.26224351048563
3.3424657534246576,35.92481676937417,40.31464995321702
3.34855403348554,35.98956146790888,40.15783375913493
3.3546423135464227,36.265379368640964,40.01270759894853
3.3607305936073057,36.268425268347585,40.073170980301555
3.3668188736681888,35.92866469577911,40.26211639400789
3.3729071537290714,35.878832909977824,40.32001000284254
3.378995433789954,36.16675014023559,40.077267424700274
3.385083713850837,36.27582168721798,39.89087735678154
3.39117199391172,36.00237701213482,40.26101645929443
3.3972602739726026,35.80187895079066,40.37887382981696
3.403348554033485,36.03389031311388,40.199054845258146
3.409436834094368,36.284369335322175,40.02304803696124
3.415525114155251,36.19899723374827,40.077932961879526
3.4216133942161338,36.036051581902534,40.22880392539557
3.4277016742770163,35.986539663670925,40.28035233259434
3.4337899543378994,36.07336190290069,40.19556552968791
